"","nume","pret","reducere","sortimente","Date","RobotName","RobotVersion","Sortiment","Post_cheltuieli"
"3761","Piept de pui dezosat fara piele Bravis, per kg","1949 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3762","Piept de pui dezosat fara piele cubulete Fragedo, per kg","2129 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3763","Piept de pui dezosat fara piele feliat Fragedo, per kg","2199 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3764","Piept de pui dezosat fara piele Fragedo Family Pack, per kg","2049 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3765","Piept de pui dezosat fara piele Fragedo per kg","2099 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3766","Piept de pui la gratar Carrefour Produse din Pui 210g","849 Lei/bucata","","Mancare gata preparata",20170803,"carrefour.js","v1",18523,185
"3767","Piept haiducesc Aurora per kg","5160 Lei/kg",NA,"Mezeluri",20170803,"carrefour.js","v1",NA,NA
"3768","Piept manzat rulat per kg","2399 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3769","Piept pui umplut Aldis per kg","2744 Lei/kg",NA,"Mezeluri",20170803,"carrefour.js","v1",NA,NA
"3770","Piept rata afumat per kg","9890 Lei/kg",NA,"Mezeluri",20170803,"carrefour.js","v1",NA,NA
"3771","Piept vitel fara os per kg","2859 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3772","Pierrade manzat per kg","3076 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3773","Pierrade manzat si porc per kg","2636 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3774","Pierrade porc per kg","2499 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"3775","Piersici import per kg","399 Lei/bucata","","Fructe proaspete",20170803,"carrefour.js","v1",13402,129
"3776","Piersici plate import per kg","699 Lei/kg","","Fructe proaspete",20170803,"carrefour.js","v1",NA,NA
"3777","Pipe Rigate Tricolore Panzani 500g","560 Lei/bucata","","Orez si paste fainoase",20170803,"carrefour.js","v1",NA,NA
"3778","Piper alb macinat Carrefour 15g","101 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3779","Piper alb macinat Cosmin 17g","180 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3780","Piper alb macinat Fuchs 20g","270 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3781","Piper alb macinat Galeo 15g","190 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3782","Piper alb macinat Kamis 20g","320 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3783","Piper alb macinat Kotanyi 17g","300 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3784","Piper cu lamaie in rasnita Kotanyi 29g","1520 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3785","Piper cu lamaie Kamis 20g","300 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3786","Piper mozaic boabe Kotanyi 35g","1240 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3787","Piper mozaic Kamis 36g","1200 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3788","Piper negru boabe Cosmin 17g","180 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3789","Piper negru boabe Fuchs 20g","270 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3790","Piper negru boabe Galeo 17g","180 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",18408,184
"3791","Piper negru boabe Kamis 20g","310 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3792","Piper negru boabe Kamis 42g","1470 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3793","Piper negru boabe Kotanyi 17g","300 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3794","Piper negru boabe Kotanyi 36g","1520 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3795","Piper negru macinat Cosmin 17g","180 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3796","Piper negru macinat Fuchs 20g","270 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3797","Piper negru macinat Galeo 17g","179 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3798","Piper negru macinat Kamis 20g","310 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3799","Piper negru macinat Kotanyi 17g","290 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3800","Piper verde boabe Kotanyi 12g","300 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"3801","Piper verde Maxim's 100g","500 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3802","Pipote si inimi de pui Fragedo per kg","1050 Lei/bucata","","Carne",20170803,"carrefour.js","v1",16107,161
"3803","Piscoturi Boromir 200g","330 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3804","Piscoturi Boromir 400g","605 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3805","Piscoturi Forno Bonomi 200 g","491 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3806","Piscoturi glasate Firesco 400g","1010 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3807","Piscoturi I Dolci di Montagna 200g","470 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3808","Piscoturi I Dolci di Montagna 400g","860 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3809","Piscoturi Savoiardi Carrefour 400g","599 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3810","Piscoturi Savoiradi Biscottificio di Verona 200g","400 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3811","Piure de castane Raureni 350g","1150 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3812","Piure de rosii Panzani Tomacouli 500g","420 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3813","Piure de rosii Panzani Tomacouli 500g","420 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3814","Piure de tomate Cirio 400g","685 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3815","Pizzeti cu branza si rosii 7Days 80g","295 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3816","Pizzeti cu branza, rosii si masline 7Days 80g","295 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3817","Placinta branza dulce Carrefour per kg","1390 Lei/kg","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3818","Placinta branza sarata Carrefour per kg","1390 Lei/kg","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3819","Placinta dovleac Carrefour per kg","990 Lei/kg","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3820","Polen granule Albina Carpatina 110g","1165 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3821","Popcorn cu cascaval Chio 125g","320 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3822","Popcorn cu cascaval Chio 67g","175 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3823","Popcorn cu chili Mogyi 100g","165 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3824","Popcorn cu sare Chio 125g","280 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3825","Popcorn microunde cu cascaval Chio 80g","169 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3826","Popcorn microunde cu cascaval Mogyi 100g","185 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3827","Popcorn microunde cu cascaval Mogyi 3x100g","540 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3828","Popcorn microunde cu cascaval Star 80g","155 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3829","Popcorn microunde cu sare Chio 80g","169 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3830","Popcorn microunde cu sare Mogyi 100g","175 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3831","Popcorn microunde cu sare Mogyi 3x100g","520 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3832","Popcorn microunde cu sare Star 80g","155 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3833","Popcorn microunde cu unt Chio 80g","169 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3834","Popcorn microunde cu unt Mogyi 100g","185 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3835","Popcorn microunde cu unt Mogyi 300g","540 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3836","Popcorn microunde cu unt Star 80g","155 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3837","Portocale 1kg","599 Lei/bucata","","Fructe proaspete",20170803,"carrefour.js","v1",NA,NA
"3838","Portocale, per kg","649 Lei/kg","","Fructe proaspete",20170803,"carrefour.js","v1",13902,139
"3839","Porumb boabe Bonduelle 340g","555 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",12811,128
"3840","Porumb dulce boabe 400g","252 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3841","Porumb dulce boabe D'Aucy 170g","325 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3842","Porumb dulce boabe D'Aucy 170g","325 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3843","Porumb dulce boabe D'Aucy 340g","445 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3844","Porumb dulce boabe D'Aucy 340g","445 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3845","Porumb dulce Bonduelle 170g","425 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3846","Porumb dulce Bonduelle 170g","425 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3847","Porumb dulce Bonduelle 400g","469 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3848","Porumb dulce Bonduelle 400g","469 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3849","Porumb dulce Bonduelle 530g","835 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3850","Porumb dulce Bonduelle 530g","835 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3851","Porumb dulce Bonduelle 670g","825 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3852","Porumb dulce Bonduelle 670g","825 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3853","Porumb dulce crocant Carrefour 150g","170 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3854","Porumb dulce crocant Carrefour 150g","170 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3855","Porumb dulce crocant Carrefour 340g","230 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3856","Porumb dulce crocant Carrefour 340g","230 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3857","Porumb dulce Heinz 400g","455 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3858","Porumb dulce Heinz 400g","455 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3859","Porumb dulce Home Garden 400g","325 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3860","Porumb dulce Home Garden 400g","325 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3861","Porumb dulce Maxim's 340g","305 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3862","Porumb dulce Maxim's 340g","305 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3863","Porumb floricele Atifco 200g","215 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3864","Porumb floricele Deroni 200g","175 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3865","Porumb floricele Mogyi 100g","095 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3866","Porumb floricele Mogyi 200g","180 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3867","Porumb floricele Orlando'S 200g","249 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3868","Porumb floricele Orlando'S 400g","499 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3869","Porumb pentru popcorn cu sare Carrefour 100g","140 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3870","Porumb prajit cu aroma de barbecue Mogyi 70g","160 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3871","Porumb prajit cu aroma de chili Mogyi 70g","170 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3872","Porumb prajit cu sare Mogyi 70g","145 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"3873","Porumb ultradulce D'Aucy Gold 340g","480 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"3874","Porumb ultradulce D'Aucy Gold 340g","480 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"3875","Praf de budinca cu gust de capsuni Cosmin 45g","054 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3876","Praf de budinca cu gust de capsuni Dr.Oetker Original Pudding 40g","090 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3877","Praf de budinca cu gust de caramel Dr. Oetker 38 g","180 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3878","Praf de budinca cu gust de caramel Dr.Oetker 50g","090 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3879","Praf de budinca cu gust de ciocolata Cosmin 45g","054 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3880","Praf de budinca cu gust de ciocolata Dr.Oetker Original Pudding 50g","100 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3881","Praf de budinca cu gust de ciocolata fara zahar Carrefour 45g","078 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3882","Praf de budinca cu gust de ciocolata neagra Dr.Oetker 50g","130 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3883","Praf de budinca cu gust de ciocolata si rom Dr. Oetker 50 g","110 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3884","Praf de budinca cu gust de cocos Dr.Oetker 40g","110 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3885","Praf de budinca cu gust de frisca Dr.Oetker 50g","090 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3886","Praf de budinca cu gust de lamaie Dr. Oetker 40 g","090 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3887","Praf de budinca cu gust de vanilie Cosmin 45g","054 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3888","Praf de budinca cu gust de vanilie Dr.Oetker Original Pudding 40g","090 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",18518,185
"3889","Praf de budinca cu gust de vanilie fara zahar Carrefour 45g","069 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3890","Praf de copt Alex 8g","027 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3891","Praf de copt Coseli 10 g","025 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3892","Praf de copt cu sofran Dr.Oetker 16g","110 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3893","Praf de copt Dr.Oetker 30g","120 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3894","Praf de copt Ruf 15g","031 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",18511,185
"3895","Praf de crema cu gust de ciocolata, trufe si rom Dr. Oetker 57g","300 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3896","Praf de crema pentru prajituri cu gust de ciocolata Dr.Oetker 55g","289 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3897","Praf de crema pentru prajituri cu gust de lamaie Dr.Oetker 50g","300 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3898","Praf de crema pentru prajituri cu gust de vanilie Dr.Oetker 50g","295 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3899","Praf de inghetata cu gust de cafea Dr. Oetker 62 g","210 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3900","Praf de inghetata cu gust de caise Dr. Oetker 60g","230 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3901","Praf de spuma cu gust de frisca Alex 40 g","170 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3902","Praf de spuma cu gust de frisca capsuni Dr.Oetker 45g","205 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3903","Praf de spuma pentru deserturi cu gust de frisca Dr.Oetker 48g","175 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",18514,185
"3904","Praf de spuma pentru deserturi cu gust de frisca Dr.Oetker Light 45g","225 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3905","Praf pentru briose cu cacao si fulgi de ciocolata Dr. Oetker","910 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3906","Praf pentru budinca cu gust de cafea Dr. Oetker 37 g","180 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3907","Praf pentru desert CremeOle cu ciocolata Dr. Oetker 84 g","295 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3908","Praf pentru desert cu capsuni Dr.Oetker CremeOle 75g","240 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3909","Praf pentru desert cu gust de vanilie Dr. Oetker CremeOle 80g","240 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3910","Praf pentru prajitura Tiramisu Dr.Oetker 370g","890 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3911","Prajitura casa visine Carrefour per kg","1790 Lei/kg",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3912","Prajitura casei cacao cu nuci, migdale si stafide Alka 280g","615 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3913","Prajitura casei cu cacao si fulgi de ciocolata Alka 300g","620 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3914","Prajitura casei cu cacao si fulgi de ciocolata Alka 60g","150 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3915","Prajitura casei cu cacao si gem de visine Alka 350g","700 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3916","Prajitura casei cu crema cacao si aroma rom Alka 35g","100 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3917","Prajitura casei cu crema moccacino Alka 350g","700 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3918","Prajitura casei cu gem de lamaie si crema de vanilie Alka 350g","690 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3919","Prajitura casei cu mere confiate Alka 380g","700 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3920","Prajitura casei cu mere confiate Alka 60g","150 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3921","Prajitura casei cu vanilie si fulgi de ciocolata Alka 60g","150 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3922","Prajitura casei de vanilie si fulgi de ciocolata Alka 300g","620 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3923","Prajitura casei de vanilie si gem de capsune Alka 35g","100 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3924","Prajitura cu bucatele de ciocolata cu lapte Milka Choco Twist 140g","499 Lei/bucata","-17%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3925","Prajitura cu bucatele de ciocolata Milka Cake&Choc 175g","499 Lei/bucata","-21%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3926","Prajitura cu bucatele de ciocolata si crema de ciocolata Milka 35g","150 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3927","Prajitura cu crema cacao 7Days 30g","075 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3928","Prajitura cu crema cacao Carrefour 35g","057 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3929","Prajitura cu crema cacao Vincinni 300g","505 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3930","Prajitura cu crema cu aroma de lamaie Carrefour 300g","700 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3931","Prajitura cu crema de alune si glazura de cacao si lapte Magura 35g","090 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3932","Prajitura cu crema de ciocolata Barni 30g","115 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3933","Prajitura cu crema de ciocolata si capsune 7Days 32g","070 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3934","Prajitura cu crema de iaurt si gem de capsune Magura 35g","090 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3935","Prajitura cu crema de iaurt si gem de zmeura glazurata Magura 35g","110 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3936","Prajitura cu crema de lapte Barni 30g","115 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3937","Prajitura cu crema de lapte si glazura de cacao Magura 35g","090 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3938","Prajitura cu crema de rom si glazura Magura 35g","090 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3939","Prajitura cu crema de vanilie Carrefour 35g","057 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3940","Prajitura cu crema de vanilie si gem capsune 7Days 30g","070 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3941","Prajitura cu crema de vanilie si gem de caise 7Days 30g","075 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3942","Prajitura cu crema de vanilie si gem fructe de padure 7Days 30g","075 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3943","Prajitura cu crema Milka Choc&Choc 150g","499 Lei/bucata","-17%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3944","Prajitura cu crema rom si glazura de cacao Rom 35g","099 Lei/bucata","-10%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3945","Prajitura cu crema si glazura de cacao 7Days 32g","070 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3946","Prajitura cu crema si glazura de cacao Magura 35g","090 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3947","Prajitura cu crema vanilie si capsune Carrefour 35g","057 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3948","Prajitura cu fructe de padure si glazura Magura 35g","110 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3949","Prajitura cu glazura de cacao si crema de cacao Paradise 25g","050 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3950","Prajitura cu glazura de cacao si crema de vanilie Paradise 25g","050 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3951","Prajitura cu glazura de cacao si gem de capsuni Paradise 25g","050 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3952","Prajitura cu glazura de cacao si umplutura alune Balconi 222g","810 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3953","Prajitura cu glazura de ciocolata Paradise 40g","095 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3954","Prajitura cu glazura de ciocolata si alune Paradise 40g","095 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3955","Prajitura cu jeleu aroma de capsuni Paradise Jelly 25g","050 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3956","Prajitura cu jeleu aroma de portocala Paradise Jelly 25g","050 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3957","Prajitura cu umplutura de cacao Balconi 280g","880 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3958","Prajitura cu umplutura de cacao Vincinni Finest 240g","475 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3959","Prajitura cu umplutura de caise Balconi 280g","880 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3960","Prajitura cu umplutura de ciocolata Balconi 180g","670 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3961","Prajitura cu umplutura de lapte Balconi Snack 280g","880 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3962","Prajitura Diplomat Carrefour 300g","680 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3963","Prajitura fina cu crema si gem de caise Rollini d'Oro 28g","065 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3964","Prajitura in forma de ursulet Barni","545 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3965","Prajitura in forma de ursulet cu capsuni Barni 150g","550 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
